order_item_id,order_id,product_id,quantity
3216,893,171,1
3217,893,194,1
3218,893,32,5
3219,894,52,2
3220,894,172,3
3221,894,8,1
3222,894,38,3
3223,894,149,3
3224,895,129,5
3225,895,62,5
3226,896,26,5
3227,897,136,2
3228,898,73,2
3229,898,194,5
3230,899,26,2
3231,899,130,4
3232,899,94,5
3233,899,48,4
3234,899,173,1
3235,899,47,3
3236,900,55,5
3237,900,59,4
3238,900,29,3
3239,900,32,4
3240,901,35,4
3241,901,196,3
3242,901,181,3
3243,901,143,1
3244,901,22,3
3245,902,99,3
3246,903,189,3
3247,903,176,4
3248,903,58,5
3249,903,105,3
3250,903,110,2
3251,904,174,3
3252,904,46,1
3253,904,173,4
3254,904,173,1
3255,905,134,1
3256,905,31,2
3257,905,102,4
3258,905,178,5
3259,906,44,1
3260,906,94,2
3261,906,87,2
3262,906,153,4
3263,906,32,2
3264,906,109,4
3265,907,197,5
3266,907,152,3
3267,907,194,4
3268,907,92,4
3269,907,171,5
3270,907,104,4
3271,908,38,4
3272,908,28,1
3273,908,65,4
3274,909,161,2
3275,909,8,1
3276,910,18,4
3277,911,46,4
3278,912,84,2
3279,912,78,5
3280,912,160,1
3281,912,195,1
3282,912,170,5
3283,912,197,4
3284,913,76,4
3285,913,126,5
3286,914,88,5
3287,914,140,1
3288,914,196,1
3289,914,111,1
3290,914,99,4
3291,915,114,4
3292,915,10,1
3293,915,46,5
3294,915,169,3
3295,916,126,4
3296,916,35,3
3297,917,125,1
3298,917,146,4
3299,917,169,5
3300,917,176,5
3301,918,122,5
3302,918,41,5
3303,918,15,4
3304,918,68,4
3305,919,158,3
3306,919,197,3
3307,919,83,1
3308,919,8,5
3309,920,94,3
3310,920,190,5
3311,921,88,4
3312,921,25,4
3313,921,89,3
3314,921,106,3
3315,921,15,2
3316,921,64,2
3317,922,152,1
3318,922,177,1
3319,922,79,1
3320,923,6,5
3321,923,84,1
3322,924,109,5
3323,924,132,4
3324,924,69,1
3325,924,179,4
3326,924,151,1
3327,924,82,4
3328,925,83,5
3329,925,26,4
3330,925,26,2
3331,925,87,4
3332,926,87,2
3333,926,158,3
3334,926,94,4
3335,926,52,4
3336,926,163,1
3337,926,138,2
3338,927,13,3
3339,927,147,4
3340,927,58,5
3341,928,184,5
3342,929,87,3
3343,929,18,5
3344,929,136,4
3345,929,110,2
3346,929,89,1
3347,930,130,3
3348,930,111,5
3349,930,81,2
3350,931,65,5
3351,931,132,4
3352,931,172,5
3353,931,47,1
3354,932,133,2
3355,932,148,4
3356,932,55,4
3357,932,69,5
3358,932,158,4
3359,932,145,1
3360,933,94,4
3361,933,38,2
3362,934,176,3
3363,934,112,4
3364,934,82,1
3365,934,163,2
3366,934,106,3
3367,934,74,2
3368,935,154,2
3369,935,104,2
3370,935,30,2
3371,935,50,1
3372,935,63,3
3373,935,119,4
3374,936,109,1
3375,936,52,2
3376,936,70,2
3377,936,8,3
3378,937,141,2
3379,937,165,1
3380,937,185,4
3381,937,6,1
3382,937,22,3
3383,937,155,3
3384,938,94,1
3385,938,102,2
3386,938,61,1
3387,938,147,5
3388,939,171,5
3389,939,199,5
3390,939,65,4
3391,939,24,2
3392,939,154,1
3393,940,85,5
3394,940,189,4
3395,940,192,2
3396,941,37,1
3397,941,45,2
3398,942,105,3
3399,942,151,1
3400,942,126,5
3401,942,96,1
3402,943,109,4
3403,943,175,2
3404,943,72,2
3405,943,93,4
3406,943,184,3
3407,944,166,5
3408,945,170,1
3409,945,177,2
3410,945,65,5
3411,945,99,3
3412,945,164,3
3413,945,176,1
3414,946,114,4
3415,946,3,4
3416,947,24,2
3417,947,77,2
3418,947,42,4
3419,948,197,4
3420,948,9,3
3421,948,21,4
3422,949,106,3
3423,949,184,4
3424,949,26,2
3425,949,179,3
3426,949,130,1
3427,949,91,4
3428,950,141,3
3429,950,117,1
3430,950,196,1
3431,950,165,2
3432,950,162,4
3433,950,165,2
3434,951,52,3
3435,951,81,5
3436,951,22,1
3437,951,41,2
3438,952,197,2
3439,952,153,4
3440,952,82,4
3441,952,123,2
3442,952,67,2
3443,952,176,5
3444,953,51,1
3445,953,107,3
3446,953,47,4
3447,954,58,1
3448,954,6,5
3449,954,166,5
3450,954,161,2
3451,954,23,4
3452,955,180,2
3453,955,13,4
3454,955,159,4
3455,956,39,1
3456,956,95,2
3457,956,146,1
3458,957,135,4
3459,957,198,4
3460,957,173,4
3461,957,31,2
3462,957,183,2
3463,957,49,3
3464,958,127,4
3465,958,34,4
3466,958,53,5
3467,958,56,3
3468,958,187,2
3469,958,108,2
3470,959,8,3
3471,959,68,2
3472,960,64,3
3473,960,150,4
3474,960,22,1
3475,960,121,2
3476,961,102,2
3477,961,183,4
3478,961,182,4
3479,961,189,5
3480,961,66,1
3481,961,25,5
3482,962,86,2
3483,963,156,5
3484,963,182,1
3485,963,2,3
3486,964,98,3
3487,964,102,3
3488,964,34,5
3489,964,11,5
3490,964,46,3
3491,965,127,3
3492,965,120,2
3493,965,23,3
3494,965,182,5
3495,965,111,2
3496,966,81,1
3497,967,72,3
3498,967,111,3
3499,967,68,5
3500,967,195,3
3501,968,112,2
3502,968,81,4
3503,968,196,2
3504,969,163,4
3505,969,14,2
3506,969,39,1
3507,969,59,2
3508,969,10,4
3509,969,67,2
3510,970,112,1
3511,970,127,1
3512,970,114,3
3513,970,182,5
3514,971,127,1
3515,971,185,2
3516,971,32,3
3517,971,24,2
3518,972,44,5
3519,972,70,5
3520,973,55,5
3521,973,2,5
3522,973,197,5
3523,973,47,4
3524,973,20,2
3525,974,174,1
3526,974,85,1
3527,974,73,1
3528,974,101,3
3529,975,83,2
3530,976,118,4
3531,977,69,5
3532,977,169,1
3533,977,85,1
3534,977,168,5
3535,977,116,3
3536,977,188,5
3537,978,13,3
3538,978,83,1
3539,979,141,5
3540,980,103,3
3541,981,198,4
3542,981,23,1
3543,982,100,4
3544,982,73,2
3545,983,126,4
3546,983,189,3
3547,983,176,5
3548,984,171,1
3549,984,95,5
3550,984,52,4
3551,985,122,3
3552,985,145,5
3553,985,109,1
3554,985,194,4
3555,986,48,4
3556,986,162,4
3557,986,24,1
3558,986,132,3
3559,986,119,2
3560,987,183,2
3561,987,127,5
3562,987,162,5
3563,987,22,3
3564,987,120,4
3565,987,21,4
3566,988,33,3
3567,988,64,5
3568,989,146,1
3569,989,142,1
3570,989,12,5
3571,990,109,4
3572,990,25,4
3573,990,170,5
3574,990,65,3
3575,990,66,5
3576,991,5,1
3577,991,190,4
3578,991,46,2
3579,991,101,1
3580,991,22,4
3581,992,81,5
3582,992,186,4
3583,992,194,4
3584,993,88,2
3585,993,55,2
3586,993,21,5
3587,994,28,4
3588,994,137,1
3589,994,2,4
3590,994,30,1
3591,994,44,4
3592,994,118,4
3593,995,155,4
3594,995,78,5
3595,995,158,3
3596,995,177,4
3597,995,78,1
3598,995,33,2
3599,996,29,1
3600,996,179,2
3601,997,124,2
3602,997,167,2
3603,998,138,2
3604,998,23,3
3605,998,198,4
3606,998,38,4
3607,998,109,1
3608,998,30,2
3609,999,180,4
3610,999,125,4
3611,999,6,4
3612,999,150,2
3613,999,52,3
3614,999,146,4
3615,1000,3,1
3616,1000,162,4
3617,1000,107,4
3618,1001,153,5
3619,1001,75,1
3620,1001,125,4
3621,1001,125,5
3622,1001,152,5
3623,1002,60,1
3624,1002,136,1
3625,1002,109,5
3626,1002,81,5
3627,1003,166,4
3628,1003,122,1
3629,1003,127,5
3630,1004,115,4
3631,1004,6,2
3632,1004,74,2
3633,1005,113,2
3634,1005,130,2
3635,1005,151,3
3636,1006,169,4
3637,1006,34,3
3638,1006,186,4
3639,1006,107,3
3640,1006,121,2
3641,1006,160,2
3642,1007,192,1
3643,1007,171,4
3644,1007,34,2
3645,1007,52,2
3646,1007,156,4
3647,1007,26,4
3648,1008,61,2
3649,1008,143,1
3650,1008,5,3
3651,1009,174,2
3652,1009,45,5
3653,1009,9,1
3654,1010,30,5
3655,1010,59,1
3656,1010,144,2
3657,1010,125,3
3658,1011,197,1
3659,1011,198,5
3660,1011,69,2
3661,1012,155,1
3662,1012,181,1
3663,1012,113,4
3664,1012,194,1
3665,1012,28,5
3666,1013,144,1
3667,1014,43,1
3668,1015,41,3
3669,1015,182,4
3670,1015,196,5
3671,1016,26,2
3672,1016,166,3
3673,1016,86,2
3674,1016,32,2
3675,1016,113,4
3676,1016,197,1
3677,1017,88,3
3678,1017,130,2
3679,1017,22,3
3680,1017,96,4
3681,1018,171,2
3682,1018,39,5
3683,1018,108,2
3684,1018,36,4
3685,1018,106,4
3686,1018,118,5
3687,1019,8,4
3688,1019,38,1
3689,1019,184,5
3690,1020,87,3
3691,1021,112,1
3692,1021,101,1
3693,1022,39,5
3694,1022,15,5
3695,1022,76,4
3696,1022,103,5
3697,1022,78,3
3698,1022,89,1
3699,1023,157,2
3700,1023,180,4
3701,1023,115,2
3702,1023,140,5
3703,1023,159,4
3704,1024,167,4
3705,1024,199,2
3706,1024,78,1
3707,1025,86,4
3708,1025,186,2
3709,1025,134,5
3710,1025,73,2
3711,1025,24,5
3712,1026,134,3
3713,1026,194,2
3714,1026,6,1
3715,1027,67,2
3716,1027,199,3
3717,1027,186,4
3718,1027,130,1
3719,1027,188,1
3720,1028,161,5
3721,1028,91,1
3722,1028,13,1
3723,1029,147,1
3724,1029,117,3
3725,1029,61,5
3726,1030,161,5
3727,1030,153,2
3728,1030,90,3
3729,1030,73,5
3730,1030,173,2
3731,1030,183,4
3732,1031,64,1
3733,1031,84,5
3734,1031,150,2
3735,1031,200,3
3736,1031,117,1
3737,1031,38,4
3738,1032,24,1
3739,1033,122,2
3740,1033,115,1
3741,1034,135,4
3742,1034,151,5
3743,1034,133,4
3744,1034,68,5
3745,1034,128,4
3746,1034,113,4
3747,1035,42,2
3748,1035,130,2
3749,1035,125,4
3750,1035,34,5
3751,1036,178,2
3752,1037,9,2
3753,1037,144,3
3754,1037,31,5
3755,1037,105,1
3756,1038,147,3
3757,1038,11,5
3758,1038,40,1
3759,1039,96,3
3760,1039,76,4
3761,1039,8,2
3762,1040,108,1
3763,1040,79,3
3764,1040,56,2
3765,1040,190,4
3766,1040,1,1
3767,1041,18,1
3768,1041,107,4
3769,1041,147,3
3770,1042,87,4
3771,1042,122,5
3772,1042,34,2
3773,1042,130,4
3774,1043,171,4
3775,1043,39,3
3776,1043,23,5
3777,1043,171,5
3778,1044,60,4
3779,1044,87,5
3780,1044,12,4
3781,1044,189,3
3782,1045,43,1
3783,1046,198,3
3784,1046,144,1
3785,1046,165,5
3786,1046,22,2
3787,1046,159,5
3788,1046,148,1
3789,1047,49,4
3790,1047,129,1
3791,1047,31,5
3792,1047,47,1
3793,1047,71,2
3794,1048,149,4
3795,1048,22,5
3796,1048,156,3
3797,1048,103,5
3798,1048,12,4
3799,1048,6,3
3800,1049,107,1
3801,1049,136,3
3802,1050,24,1
3803,1050,26,5
3804,1050,44,3
3805,1051,66,1
3806,1051,40,3
3807,1052,44,1
3808,1052,158,3
3809,1052,47,1
3810,1052,183,1
3811,1052,77,4
3812,1052,26,3
3813,1053,83,3
3814,1053,97,1
3815,1053,14,2
3816,1053,62,5
3817,1054,127,5
3818,1054,193,5
3819,1055,69,1
3820,1056,142,4
3821,1056,17,4
3822,1056,8,4
3823,1056,163,2
3824,1057,142,5
3825,1057,173,1
3826,1057,64,5
3827,1058,78,5
3828,1058,105,4
3829,1059,129,2
3830,1059,37,3
3831,1059,139,2
3832,1059,63,5
3833,1059,109,5
3834,1059,116,1
3835,1060,159,3
3836,1060,168,2
3837,1060,1,1
3838,1060,124,3
3839,1061,175,4
3840,1061,90,2
3841,1061,150,5
3842,1062,42,5
3843,1063,77,1
3844,1064,32,2
3845,1064,186,5
3846,1064,72,4
3847,1064,54,5
3848,1064,130,3
3849,1064,175,3
3850,1065,193,4
3851,1065,70,2
3852,1065,170,3
3853,1066,118,5
3854,1066,85,1
3855,1067,166,1
3856,1067,156,4
3857,1068,173,2
3858,1069,179,4
3859,1069,196,4
3860,1069,138,1
3861,1069,167,1
3862,1069,138,1
3863,1070,173,1
3864,1070,91,4
3865,1070,154,3
3866,1070,100,2
3867,1071,3,1
3868,1071,119,3
3869,1071,50,4
3870,1071,3,2
3871,1071,191,1
3872,1071,195,3
3873,1072,92,2
3874,1072,24,5
3875,1072,161,3
3876,1072,184,2
3877,1072,60,4
3878,1072,93,1
3879,1073,181,5
3880,1073,54,1
3881,1073,51,4
3882,1073,29,3
3883,1074,127,2
3884,1074,142,2
3885,1074,169,5
3886,1074,173,5
3887,1074,145,2
3888,1075,33,1
3889,1075,33,3
3890,1075,146,2
3891,1075,134,3
3892,1075,50,1
3893,1076,137,5
3894,1076,65,5
3895,1076,117,1
3896,1076,110,1
3897,1076,83,4
3898,1076,105,3
3899,1077,133,4
3900,1077,127,3
3901,1077,133,1
3902,1077,185,2
3903,1077,13,3
3904,1077,108,5
3905,1078,2,4
3906,1078,50,3
3907,1078,21,5
3908,1079,58,4
3909,1079,20,2
3910,1079,51,2
3911,1079,85,3
3912,1079,17,1
3913,1079,8,4
3914,1080,152,3
3915,1081,28,4
3916,1081,62,3
3917,1082,134,2
3918,1082,19,5
3919,1082,159,4
3920,1083,161,4
3921,1084,22,1
3922,1085,81,1
3923,1085,33,1
3924,1085,114,1
3925,1085,78,5
3926,1086,17,1
3927,1086,174,1
3928,1086,144,1
3929,1086,76,4
3930,1087,159,4
3931,1088,169,5
3932,1088,3,4
3933,1088,99,4
3934,1088,110,5
3935,1088,159,1
3936,1089,173,1
3937,1089,117,5
3938,1089,85,5
3939,1089,50,1
3940,1089,27,1
3941,1089,153,1
3942,1090,147,2
3943,1090,164,5
3944,1091,108,4
3945,1091,186,5
3946,1091,114,2
3947,1092,12,1
3948,1092,33,3
3949,1093,132,3
3950,1093,80,5
3951,1093,139,2
3952,1093,38,4
3953,1094,88,3
3954,1094,95,1
3955,1094,133,5
3956,1094,169,2
3957,1094,15,2
3958,1095,14,4
3959,1095,89,2
3960,1095,52,2
3961,1095,18,3
3962,1095,49,4
3963,1096,120,5
3964,1096,178,3
3965,1096,149,5
3966,1096,86,5
3967,1096,77,4
3968,1096,85,2
3969,1097,11,4
3970,1097,57,1
3971,1097,164,2
3972,1097,178,2
3973,1098,55,2
3974,1098,124,3
3975,1098,190,4
3976,1098,53,4
3977,1098,48,1
3978,1099,19,3
3979,1100,30,2
3980,1100,75,4
3981,1100,50,5
3982,1100,196,3
3983,1100,12,1
3984,1101,73,2
3985,1101,57,3
3986,1102,87,5
3987,1102,63,2
3988,1103,46,3
3989,1104,174,2
3990,1105,29,3
3991,1105,54,3
3992,1105,117,2
3993,1105,95,3
3994,1105,170,2
3995,1105,135,5
3996,1106,17,1
3997,1106,37,2
3998,1106,49,2
3999,1106,137,4
4000,1106,178,3
4001,1106,82,5
4002,1107,63,1
4003,1107,196,5
4004,1107,151,2
4005,1107,138,3
4006,1107,39,3
4007,1107,64,1
4008,1108,33,5
4009,1108,150,4
4010,1108,54,1
4011,1109,158,1
4012,1109,43,5
4013,1109,100,5
4014,1109,96,4
4015,1109,133,4
4016,1109,46,3
4017,1110,135,4
4018,1110,184,4
4019,1110,122,3
4020,1111,164,5
4021,1111,167,1
4022,1111,54,2
4023,1111,52,4
4024,1112,56,3
4025,1112,109,4
4026,1112,147,2
4027,1112,96,3
4028,1113,35,1
4029,1114,133,3
4030,1114,59,5
4031,1114,11,4
4032,1114,132,5
4033,1115,116,4
4034,1115,111,4
4035,1115,95,4
4036,1115,82,3
4037,1116,46,4
4038,1117,166,1
4039,1117,92,1
4040,1117,76,5
4041,1118,165,1
4042,1118,71,2
4043,1118,26,1
4044,1118,19,3
4045,1118,10,5
4046,1119,51,3
4047,1119,65,3
4048,1119,191,3
4049,1120,155,2
4050,1120,193,5
4051,1120,67,1
4052,1120,198,3
4053,1120,73,3
4054,1120,104,4
4055,1121,4,4
4056,1121,168,5
4057,1121,195,2
4058,1121,102,2
4059,1121,59,2
4060,1121,122,2
4061,1122,142,4
4062,1122,185,4
4063,1122,88,1
4064,1122,81,2
4065,1122,110,4
4066,1123,116,5
4067,1123,8,3
4068,1123,36,5
4069,1123,33,3
4070,1124,128,3
4071,1125,108,4
4072,1125,176,4
4073,1126,138,3
4074,1126,84,5
4075,1126,6,5
4076,1126,9,2
4077,1126,40,3
4078,1126,146,5
4079,1127,101,4
4080,1127,53,4
4081,1127,17,5
4082,1127,99,2
4083,1127,122,1
4084,1128,116,3
4085,1128,24,2
4086,1128,27,5
4087,1128,46,1
4088,1128,177,5
4089,1129,48,2
4090,1130,73,2
4091,1130,60,3
4092,1130,169,5
4093,1130,18,4
4094,1131,133,1
4095,1131,44,3
4096,1131,106,4
4097,1132,34,5
4098,1133,191,1
4099,1133,100,2
4100,1133,34,2
4101,1133,80,4
4102,1134,122,2
4103,1134,155,5
4104,1134,80,5
4105,1134,52,5
4106,1134,184,4
4107,1134,71,2
4108,1135,115,1
4109,1135,103,5
4110,1136,85,5
4111,1136,126,4
4112,1136,119,5
4113,1136,11,1
4114,1136,74,4
4115,1137,183,3
4116,1137,101,5
4117,1137,45,4
4118,1137,64,2
4119,1137,159,4
4120,1137,118,4
4121,1138,179,5
4122,1138,25,4
4123,1139,62,2
4124,1140,138,3
4125,1140,171,1
4126,1140,179,2
4127,1140,127,4
4128,1140,196,5
4129,1140,32,3
4130,1141,130,3
4131,1142,43,3
4132,1142,54,5
4133,1142,12,4
4134,1142,7,1
4135,1143,173,4
4136,1143,98,3
4137,1143,191,4
4138,1143,50,4
4139,1143,10,1
4140,1143,65,1
4141,1144,84,4
4142,1144,125,4
4143,1145,141,2
4144,1146,36,4
4145,1146,72,2
4146,1146,44,1
4147,1146,156,1
4148,1147,32,5
4149,1147,190,4
4150,1147,44,1
4151,1148,174,3
4152,1149,92,2
4153,1149,56,1
4154,1149,173,5
4155,1149,56,4
4156,1150,163,5
4157,1151,184,1
4158,1151,100,3
4159,1151,114,1
4160,1151,154,1
4161,1151,13,4
4162,1151,197,2
4163,1152,62,2
4164,1152,24,1
4165,1152,108,1
4166,1153,50,1
4167,1153,57,1
4168,1153,171,2
4169,1154,12,4
4170,1154,132,1
4171,1155,144,2
4172,1155,160,2
4173,1155,139,4
4174,1156,60,2
4175,1157,83,2
4176,1157,4,4
4177,1157,168,3
4178,1158,55,4
4179,1158,57,1
4180,1158,169,3
4181,1158,167,5
4182,1159,18,2
4183,1160,197,5
4184,1160,128,1
4185,1160,183,5
4186,1161,65,1
4187,1161,154,3
4188,1162,100,2
4189,1162,86,2
4190,1162,163,3
4191,1162,171,4
4192,1162,18,3
4193,1162,5,5
4194,1163,98,5
4195,1163,164,2
4196,1163,129,5
4197,1163,181,1
4198,1164,158,1
4199,1165,189,4
4200,1165,194,2
4201,1166,16,2
4202,1167,76,2
4203,1167,39,4
4204,1167,53,1
4205,1167,61,5
4206,1168,85,2
4207,1168,72,3
4208,1168,165,1
4209,1168,134,4
4210,1168,166,3
4211,1168,193,1
4212,1169,85,3
4213,1169,63,2
4214,1169,139,1
4215,1169,171,2
4216,1169,176,2
4217,1169,156,4
4218,1170,47,4
4219,1170,162,1
4220,1170,17,4
4221,1171,14,2
4222,1171,53,2
4223,1172,152,5
4224,1172,53,2
4225,1173,110,4
4226,1174,185,2
4227,1174,63,4
4228,1175,64,3
4229,1175,74,5
4230,1175,115,2
4231,1175,70,4
4232,1175,21,3
4233,1176,43,4
4234,1176,113,4
4235,1176,130,5
4236,1176,189,4
4237,1177,124,1
4238,1177,196,4
4239,1178,195,3
4240,1179,40,5
4241,1179,187,2
4242,1179,66,4
4243,1179,119,3
4244,1179,117,3
4245,1180,156,4
4246,1180,19,3
4247,1180,35,4
4248,1180,51,2
4249,1180,49,1
4250,1181,187,3
4251,1181,126,4
4252,1181,107,4
4253,1181,191,3
4254,1181,99,4
4255,1182,151,1
4256,1182,105,1
4257,1182,32,4
4258,1182,145,2
4259,1182,50,4
4260,1182,66,3
4261,1183,126,3
4262,1183,179,1
4263,1183,167,4
4264,1183,109,2
4265,1183,63,4
4266,1183,9,3
4267,1184,174,1
4268,1184,179,2
4269,1184,67,5
4270,1184,117,2
4271,1184,66,2
4272,1184,155,5
4273,1185,4,1
4274,1185,198,1
4275,1186,99,4
4276,1186,181,5
4277,1186,21,5
4278,1186,49,4
4279,1186,43,4
4280,1186,65,3
4281,1187,169,4
4282,1187,151,3
4283,1187,188,4
4284,1187,193,1
4285,1187,28,5
4286,1188,37,3
4287,1188,192,2
4288,1188,192,4
4289,1189,2,2
4290,1189,126,1
4291,1189,25,1
4292,1190,107,5
4293,1190,107,3
4294,1190,188,4
4295,1190,44,2
4296,1190,96,2
4297,1190,181,2
4298,1191,47,5
4299,1191,29,4
4300,1191,146,2
4301,1191,48,2
4302,1192,47,2
4303,1192,67,4
4304,1192,113,5
4305,1192,28,2
4306,1192,21,3
4307,1192,22,4
4308,1193,17,3
4309,1193,8,5
4310,1193,61,4
4311,1194,195,1
4312,1194,3,1
4313,1194,69,1
4314,1194,171,5
4315,1194,11,1
4316,1194,55,5
4317,1195,155,5
4318,1195,195,3
4319,1195,125,4
4320,1195,194,3
4321,1196,87,3
4322,1196,175,3
4323,1196,81,2
4324,1196,93,4
4325,1197,15,3
4326,1197,85,1
4327,1197,1,4
4328,1197,179,4
4329,1197,186,2
4330,1198,32,5
4331,1198,72,2
4332,1198,95,4
4333,1198,159,4
4334,1198,132,4
4335,1199,1,3
4336,1199,5,3
4337,1200,84,4
4338,1200,60,5
4339,1200,125,4
4340,1200,190,5
4341,1200,21,3
4342,1200,110,4
